entity_id,date,change_point,shift_strength
105,2025-02-11,1,14.330541120390293
105,2025-02-12,0,9.614950361511998
105,2025-02-13,0,7.374794935355167
105,2025-02-14,0,0.835160651124911
105,2025-02-15,1,16.33729904274318
105,2025-02-16,0,5.182804906159255
105,2025-02-17,0,2.7447343755272025
105,2025-02-18,0,7.0208401713675705
105,2025-02-19,0,8.324062542701594
105,2025-02-20,0,3.0947151700322917
105,2025-02-21,0,0.1399711398393455
105,2025-02-22,0,7.744325097895177
105,2025-02-23,0,6.630407649131264
105,2025-02-24,1,20.555393518258157
105,2025-02-25,1,15.81336998775088
105,2025-02-26,1,50.71067598287024
105,2025-02-27,1,34.59430288633107
105,2025-02-28,1,27.65904109398345
105,2025-03-01,1,89.65867193583517
105,2025-03-02,1,33.42336607968481
105,2025-03-03,1,16.724435369757117
105,2025-03-04,0,2.5687530677003245
105,2025-03-05,0,11.779709282805428
105,2025-03-06,1,14.694842653988172
105,2025-03-07,0,0.006508293268892018
105,2025-03-08,0,4.319435541888983
105,2025-03-09,0,6.576250399956418
105,2025-03-10,1,11.978890518243546
105,2025-03-11,0,2.974840116898758
105,2025-03-12,0,3.5593012524935186
105,2025-03-13,0,5.806811055764893
105,2025-03-14,0,12.633898105767571
105,2025-03-15,0,10.456705741173987
105,2025-03-16,0,5.143173153014391
105,2025-03-17,0,8.296429538888983
105,2025-03-18,0,1.9201907247181627
105,2025-03-19,0,4.838967412954565
105,2025-03-20,0,0.4668746849881611
105,2025-03-21,0,11.049482251737297
105,2025-03-22,0,3.7678911263334003
105,2025-03-23,0,7.686106202833187
105,2025-03-24,0,4.315778037673357
105,2025-03-25,1,15.989265446025103
105,2025-03-26,0,4.531795421209983
105,2025-03-27,1,17.20485611322816
105,2025-03-28,0,12.27653670127622
105,2025-03-29,0,1.934330987909827
105,2025-03-30,0,3.825365557722482
105,2025-03-31,0,8.428409688635119
201,2025-01-01,0,0.0
201,2025-01-02,0,10.135572533143144
201,2025-01-03,0,4.727381354469329
201,2025-01-04,0,5.9153307384262614
201,2025-01-05,0,5.870434277724435
201,2025-01-06,0,2.061707548347669
201,2025-01-07,0,6.899211138592554
201,2025-01-08,0,1.8524261999065206
201,2025-01-09,0,3.2675348203685894
201,2025-01-10,0,2.6288359424437857
201,2025-01-11,0,0.9351060412053913
201,2025-01-12,0,2.247992375176011
201,2025-01-13,0,1.0495041106315828
201,2025-01-14,1,23.173197124814116
201,2025-01-15,1,16.374347967658977
201,2025-01-16,0,4.0646537851754205
201,2025-01-17,1,17.700966874021006
201,2025-01-18,0,0.18061871985188827
201,2025-01-19,1,15.340222939602622
201,2025-01-20,0,13.475254318952757
201,2025-01-21,0,2.750941994722611
201,2025-01-22,0,3.1215463252409537
201,2025-01-23,0,1.6505246074034252
201,2025-01-24,0,2.057434882460041
201,2025-01-25,0,1.9109810866350774
201,2025-01-26,0,3.0039146956071905
201,2025-01-27,0,8.082933754972366
201,2025-01-28,0,11.69165371550205
201,2025-01-29,0,8.415555750351322
201,2025-01-30,0,5.867967697397591
201,2025-01-31,0,2.228406237874392
201,2025-02-01,1,28.453222600129614
201,2025-02-02,1,30.444217814934426
201,2025-02-03,0,3.735938939407879
201,2025-02-04,0,5.732544295138164
201,2025-02-05,0,1.1360985211905428
201,2025-02-06,1,21.72808938212667
201,2025-02-07,0,0.05302460243790108
201,2025-02-08,1,16.90869943554878
201,2025-02-09,1,16.274553147158876
201,2025-02-10,0,4.122143234123154
201,2025-02-11,0,11.693296752307603
201,2025-02-12,1,14.399147614154373
201,2025-02-13,0,1.325331967201171
201,2025-02-14,1,16.14811009493533
201,2025-02-15,0,4.641358321131328
201,2025-02-16,1,25.558083447928382
201,2025-02-17,0,0.7220860138283491
201,2025-02-18,1,15.183266062849189
201,2025-02-19,1,17.588271109346977
201,2025-02-20,0,11.949426938672547
201,2025-02-21,0,11.30950930631891
201,2025-02-22,0,6.635334265712311
201,2025-02-23,0,0.3034307204863196
201,2025-02-24,0,1.21051411832509
201,2025-02-25,0,0.46839068276515183
201,2025-02-26,0,1.649831111778588
201,2025-02-27,0,4.125593858956944
201,2025-02-28,0,4.4253312232070074
201,2025-03-01,0,0.11449673962435902
201,2025-03-02,0,8.430582874174664
201,2025-03-03,0,10.690097448909096
201,2025-03-04,0,1.6606318457071056
201,2025-03-05,0,5.434084095224046
201,2025-03-06,0,1.5503855784224863
201,2025-03-07,0,1.0455220152407851
201,2025-03-08,0,0.6546759712113825
201,2025-03-09,0,9.873101108175874
201,2025-03-10,0,0.619029038852914
201,2025-03-11,1,15.78062307941962
201,2025-03-12,1,25.618201767072367
201,2025-03-13,1,57.64298935126697
201,2025-03-14,0,0.0
201,2025-03-15,1,88.60884977480788
201,2025-03-16,1,85.35488609632147
201,2025-03-17,0,8.607517605148129
201,2025-03-18,0,0.9058505440492581
201,2025-03-19,0,1.6726373430218766
201,2025-03-20,0,7.890221532164499
201,2025-03-21,0,3.9728803924490075
201,2025-03-22,0,0.8061433264477502
201,2025-03-23,0,0.03474056781755941
201,2025-03-24,0,0.11625373326695776
201,2025-03-25,0,6.688147430687652
201,2025-03-26,0,0.5105357526976606
201,2025-03-27,0,0.3782478492202257
201,2025-03-28,0,6.096291565273693
201,2025-03-29,0,0.1773782417628822
201,2025-03-30,0,9.056961717939638
201,2025-03-31,1,19.331470232805202
202,2025-01-01,0,0.0
202,2025-01-02,0,9.566936342208631
202,2025-01-03,0,4.44167604725203
202,2025-01-04,0,2.7096249763683966
202,2025-01-05,1,17.540631014632837
202,2025-01-06,0,0.4325733957668332
202,2025-01-07,0,5.000575775113758
202,2025-01-08,0,5.5440575607710425
202,2025-01-09,1,0.14781777623467107
202,2025-01-10,0,6.320426265961898
202,2025-01-11,0,6.580672182015023
202,2025-01-12,0,8.034179329061464
202,2025-01-13,0,2.9183201474884735
202,2025-01-14,0,2.3458314879206354
202,2025-01-15,0,13.518260966593477
202,2025-01-16,0,5.953932051060162
202,2025-01-17,0,0.8374053750939137
202,2025-01-18,0,0.9112384969686027
202,2025-01-19,0,5.804044447534562
202,2025-01-20,0,2.926830392507962
202,2025-01-21,0,2.053298264763659
202,2025-01-22,1,15.168664964091116
202,2025-01-23,0,12.007353112587671
202,2025-01-24,1,20.955068552600498
202,2025-01-25,1,19.864573604188717
202,2025-01-26,1,22.20259288850435
202,2025-01-27,0,5.830165702107082
202,2025-01-28,0,6.119893425358369
202,2025-01-29,1,19.466096304019707
202,2025-01-30,0,11.947108169915166
202,2025-01-31,0,0.46473083727729403
202,2025-02-01,0,3.930742132768761
202,2025-02-02,0,6.332470997427341
202,2025-02-03,0,1.898810224163583
202,2025-02-04,0,5.559443427078293
202,2025-02-05,0,1.3354689214254423
202,2025-02-06,0,2.7802077035865347
202,2025-02-07,0,5.40793460090383
202,2025-02-08,0,3.7562029534456642
202,2025-02-09,0,6.651729852634025
202,2025-02-10,0,13.697892856440497
202,2025-02-11,1,25.288903058640443
202,2025-02-12,1,18.49470169723717
202,2025-02-13,0,1.9828412529945938
202,2025-02-14,0,12.716294994951816
202,2025-02-15,0,10.012705289388668
202,2025-02-16,0,13.24326597376122
202,2025-02-17,0,2.190746464765281
202,2025-02-18,0,0.47491202098706164
202,2025-02-19,0,0.6228353526053221
202,2025-02-20,0,1.6619754583572677
202,2025-02-21,0,1.955736321692747
202,2025-02-22,0,2.099078613601224
202,2025-02-23,0,1.645288875995643
202,2025-02-24,0,3.649845615312397
202,2025-02-25,0,3.4459120487931205
202,2025-02-26,0,0.0005836816793447497
202,2025-02-27,0,2.3282367595147457
202,2025-02-28,0,5.8954558685918705
202,2025-03-01,0,3.7583831234489384
202,2025-03-02,0,9.583273883690602
202,2025-03-03,0,8.281385297501409
202,2025-03-04,0,5.011052683541295
202,2025-03-05,0,6.3316232994677035
202,2025-03-06,0,5.61528027661673
202,2025-03-07,0,0.946172250023003
202,2025-03-08,0,5.66463659492944
202,2025-03-09,0,4.70044871459101
202,2025-03-10,0,0.7836588294374724
202,2025-03-11,0,4.508726374304006
202,2025-03-12,0,7.5480286531559475
202,2025-03-13,0,5.832030342808436
202,2025-03-14,0,9.19032862130571
202,2025-03-15,0,9.48105195322696
202,2025-03-16,0,6.662404120015175
202,2025-03-17,0,1.5607675916241348
202,2025-03-18,0,5.24479702526226
202,2025-03-19,0,2.3906834638781294
202,2025-03-20,0,1.5685950684176886
202,2025-03-21,0,0.41691568977295645
202,2025-03-22,0,2.5748090304644644
202,2025-03-23,0,0.7601687327730033
202,2025-03-24,0,0.5991647329968153
202,2025-03-25,1,15.218496290860129
202,2025-03-26,1,22.306925149634637
202,2025-03-27,1,37.39857113202704
202,2025-03-28,0,6.913973118292627
202,2025-03-29,1,25.87650367291745
202,2025-03-30,1,49.971253983019714
202,2025-03-31,0,8.975319540606307
203,2025-01-01,0,0.0
203,2025-01-02,0,10.90056593208426
203,2025-01-03,0,10.137230950694098
203,2025-01-04,0,5.980412190777773
203,2025-01-05,0,3.8560652598016443
203,2025-01-06,0,4.665355147958294
203,2025-01-07,0,7.515519577492813
203,2025-01-08,0,7.450551068463829
203,2025-01-09,0,3.3370911805944425
203,2025-01-10,0,0.8506411007928705
203,2025-01-11,0,5.349871395907235
203,2025-01-12,0,8.231276383570263
203,2025-01-13,0,8.016848701364198
203,2025-01-14,0,7.354284280685852
203,2025-01-15,0,2.373334757593548
203,2025-01-16,0,3.3267641761152045
203,2025-01-17,0,1.7766117676159654
203,2025-01-18,0,4.864100804067606
203,2025-01-19,1,17.169011229577613
203,2025-01-20,1,23.724598078544858
203,2025-01-21,1,49.77013838190075
203,2025-01-22,0,9.354232203893964
203,2025-01-23,1,68.67306178287475
203,2025-01-24,1,47.43261971375388
203,2025-01-25,0,13.339619464847207
203,2025-01-26,1,14.802374338825697
203,2025-01-27,0,3.8273633300649146
203,2025-01-28,0,5.410466072399789
203,2025-01-29,0,6.164596360141084
203,2025-01-30,1,17.897337673580694
203,2025-01-31,1,44.277880345142115
203,2025-02-01,0,1.012084615284481
203,2025-02-02,1,70.14856285186484
203,2025-02-03,0,11.771494903140667
203,2025-02-04,1,25.92043302203266
203,2025-02-05,0,6.53352464036332
203,2025-02-06,0,0.14046073392828262
203,2025-02-07,0,10.543091723101405
203,2025-02-08,0,8.517308281695657
203,2025-02-09,0,13.05625155185548
203,2025-02-10,0,5.345598879425517
203,2025-02-11,0,4.082648169860326
203,2025-02-12,0,4.355070135123751
203,2025-02-13,0,12.946239830786332
203,2025-02-14,1,17.60525902497101
203,2025-02-15,1,15.457268025780646
203,2025-02-16,0,2.386975184017537
203,2025-02-17,0,6.759758679793992
203,2025-02-18,0,13.059026579639365
203,2025-02-19,0,8.621299193362653
203,2025-02-20,0,12.945264127365363
203,2025-02-21,1,17.682599609523297
203,2025-02-22,0,0.9628939500220923
203,2025-02-23,0,10.36824844914921
203,2025-02-24,0,2.956196405048417
203,2025-02-25,0,5.507099067633825
203,2025-02-26,1,35.766322794614894
203,2025-02-27,1,58.09010805523045
203,2025-02-28,1,0.0
203,2025-03-01,0,0.0
203,2025-03-02,0,5.320015018047486
203,2025-03-03,1,100.0
203,2025-03-04,1,15.484982373644218
203,2025-03-05,0,4.522447649537531
203,2025-03-06,0,4.985551028409851
203,2025-03-07,0,4.769342396662912
203,2025-03-08,0,2.0393666743881655
203,2025-03-09,0,2.3926927242448714
203,2025-03-10,0,5.644061251282584
203,2025-03-11,0,5.522861509504784
203,2025-03-12,1,17.01264947634218
203,2025-03-13,0,13.65729431556999
203,2025-03-14,1,32.208101235385556
203,2025-03-15,0,7.547217747983681
203,2025-03-16,0,9.509200438084287
203,2025-03-17,1,16.352918063055633
203,2025-03-18,0,9.721991123569563
203,2025-03-19,0,0.9879942614930748
203,2025-03-20,0,4.984089517736445
203,2025-03-21,0,0.7423876326811851
203,2025-03-22,0,0.9268613361829381
203,2025-03-23,0,6.696999401801262
203,2025-03-24,0,12.248454217274563
203,2025-03-25,0,3.847224091889334
203,2025-03-26,0,5.360041900834622
203,2025-03-27,0,1.6888156858777092
203,2025-03-28,0,0.6435348642779726
203,2025-03-29,0,0.0954407015287595
203,2025-03-30,0,0.44314903851655485
203,2025-03-31,0,1.9055635650731872
204,2025-01-01,0,0.0
204,2025-01-02,1,17.33460776978053
204,2025-01-03,0,8.844436906072117
204,2025-01-04,0,8.396164639618863
204,2025-01-05,0,7.582680647356776
204,2025-01-06,0,1.5676976684277255
204,2025-01-07,0,6.792638031252318
204,2025-01-08,0,0.7073452688573734
